79.231176,117.624997,2.337500
78.884551,117.995456,2.350000
78.533095,118.341742,2.362500
78.177586,118.693099,2.375000
77.817482,119.043899,2.387500
77.452915,119.399287,2.400000
77.084670,119.705788,2.412500
76.711818,120.050340,2.425000
76.334640,120.379532,2.437500
75.953573,120.695405,2.450000
75.568596,121.029135,2.462500
75.179568,121.347410,2.475000
74.786494,121.670140,2.487500
74.389676,121.979383,2.500000
73.989338,122.274362,2.512500
73.585018,122.569203,2.525000
73.177046,122.841855,2.537500
72.765635,123.107287,2.550000
72.350546,123.368059,2.562500
71.932333,123.642598,2.575000
71.510563,123.907470,2.587500
71.085702,124.165274,2.600000
70.657496,124.437548,2.612500
70.225754,124.695168,2.625000
69.791027,124.968822,2.637500
69.353011,125.189692,2.650000
68.912285,125.413030,2.662500
68.468453,125.647548,2.675000
68.021623,125.885965,2.687500
67.572383,126.123212,2.700000
67.120280,126.348192,2.712500
66.665366,126.558801,2.725000
66.208373,126.752249,2.737500
65.748663,126.969447,2.750000
65.286339,127.145337,2.762500
64.822044,127.329563,2.775000
64.355024,127.496710,2.787500
63.886120,127.672825,2.800000
63.414930,127.842846,2.812500
62.941888,127.994482,2.825000
62.466665,128.140313,2.837500
61.989909,128.273047,2.850000
61.511381,128.409136,2.862500
61.030728,128.559195,2.875000
60.548559,128.686204,2.887500
60.064817,128.796239,2.900000
59.579657,128.930929,2.912500
59.092725,129.049546,2.925000
58.604635,129.152444,2.937500
58.115139,129.262580,2.950000
57.624375,129.338840,2.962500
57.132293,129.401753,2.975000
56.639124,129.474277,2.987500
56.145025,129.556075,3.000000
55.650227,129.624794,3.012500
55.154397,129.702602,3.025000
54.658103,129.763613,3.037500
54.161017,129.805863,3.050000
53.663497,129.842837,3.062500
53.164873,129.889548,3.075000
52.665964,129.901805,3.087500
52.166960,129.938234,3.100000
51.667798,129.963046,3.112500
51.168183,129.962358,3.125000
50.668713,130.002391,3.137500
50.168622,129.995152,3.150000
49.668889,129.975847,3.162500
49.169036,129.963726,3.175000
48.669523,129.920884,3.187500
48.170081,129.901754,3.200000
47.670482,129.870735,3.212500
47.171899,129.818545,3.225000
46.673559,129.779942,3.237500
46.175722,129.753537,3.250000
45.678855,129.691932,3.262500
45.182591,129.647075,3.275000
44.687097,129.588246,3.287500
44.192577,129.525631,3.300000
43.698490,129.437738,3.312500
43.205681,129.331349,3.325000
42.713697,129.245259,3.337500
42.223355,129.160637,3.350000
41.734271,129.047015,3.362500
41.246417,128.928027,3.375000
40.760206,128.792285,3.387500
40.275478,128.677727,3.400000
39.792287,128.542523,3.412500
39.310575,128.408601,3.425000
38.830110,128.275783,3.437500
38.351961,128.120309,3.450000
37.875890,127.945087,3.462500
37.401302,127.782691,3.475000
36.928638,127.610703,3.487500
36.458387,127.430028,3.500000
35.990177,127.249645,3.512500
35.524141,127.095472,3.525000
35.060291,126.921095,3.537500
34.598978,126.729245,3.550000
34.139565,126.545094,3.562500
33.683248,126.335334,3.575000
33.229488,126.124346,3.587500
32.778898,125.894115,3.600000
32.330358,125.677022,3.612500
31.885309,125.454240,3.625000
31.442919,125.232637,3.637500
31.003356,125.012750,3.650000
30.567257,124.771704,3.662500
30.133488,124.525745,3.675000
29.702859,124.240222,3.687500
29.275496,123.983432,3.700000
28.851338,123.716040,3.712500
28.430994,123.447481,3.725000
28.013689,123.163492,3.737500
27.599704,122.882038,3.750000
27.189461,122.602145,3.762500
26.783271,122.330374,3.775000
26.379905,122.058903,3.787500
25.980332,121.793433,3.800000
25.584907,121.481465,3.812500
25.192668,121.165177,3.825000
24.805420,120.843852,3.837500
24.421546,120.505373,3.850000
24.041489,120.172331,3.862500
23.665994,119.814225,3.875000
23.294749,119.473375,3.887500
22.927758,119.134507,3.900000
22.564655,118.798050,3.912500
22.206170,118.477989,3.925000
21.851510,118.115736,3.937500
21.501310,117.750961,3.950000
21.155826,117.383663,3.962500
20.814900,117.011165,3.975000
20.478646,116.647420,3.987500
20.147469,116.268520,4.000000
19.821223,115.902611,4.012500
19.499542,115.506994,4.025000
19.181700,115.125512,4.037500
18.869403,114.712070,4.050000
18.561426,114.323252,4.062500
18.259208,113.944460,4.075000
17.961363,113.551401,4.087500
17.669056,113.145795,4.100000
17.381303,112.721737,4.112500
17.099267,112.286229,4.125000
16.822075,111.872590,4.137500
16.550560,111.448590,4.150000
16.283499,111.031041,4.162500
16.021966,110.629947,4.175000
15.765732,110.203206,4.187500
15.515847,109.785512,4.200000
15.270710,109.356654,4.212500
15.031842,108.937490,4.225000
14.797238,108.498379,4.237500
14.568973,108.032515,4.250000
14.346024,107.584311,4.262500
14.128687,107.123136,4.275000
13.916284,106.655643,4.287500
13.710805,106.198718,4.300000
13.510083,105.761437,4.312500
13.315735,105.289192,4.325000
13.127214,104.842026,4.337500
12.943864,104.384505,4.350000
12.766481,103.934555,4.362500
12.594651,103.459252,4.375000
12.429420,102.986454,4.387500
12.270016,102.536887,4.400000
12.116200,102.045807,4.412500
11.969034,101.562102,4.425000
11.827419,101.074618,4.437500
11.691151,100.580372,4.450000
11.561914,100.091960,4.462500
11.438212,99.611954,4.475000
11.321041,99.128355,4.487500
11.209450,98.629320,4.500000
11.104256,98.111801,4.512500
11.004559,97.632533,4.525000
10.911569,97.123950,4.537500
10.824759,96.638685,4.550000
10.743497,96.144782,4.562500
10.669405,95.644033,4.575000
10.600442,95.151524,4.587500
10.537956,94.650965,4.600000
10.482027,94.153934,4.612500
10.432026,93.642621,4.625000
10.388088,93.130932,4.637500
10.350458,92.657659,4.650000
10.319336,92.151563,4.662500
10.294354,91.656251,4.675000
10.275764,91.161664,4.687500
10.263720,90.657600,4.700000
10.257655,90.149614,4.712500
10.257023,89.642297,4.725000
10.263852,89.138103,4.737500
10.276784,88.647411,4.750000
10.295362,88.175166,4.762500
10.320731,87.688891,4.775000
10.351675,87.181233,4.787500
10.389436,86.699864,4.800000
10.433174,86.226040,4.812500
10.483096,85.738748,4.825000
10.539283,85.257303,4.837500
10.601550,84.760764,4.850000
10.669565,84.269711,4.862500
10.744372,83.782683,4.875000
10.825447,83.279835,4.887500
10.912808,82.823959,4.900000
11.005817,82.345496,4.912500
11.104983,81.842404,4.925000
11.210056,81.361438,4.937500
11.321675,80.885949,4.950000
11.439291,80.383143,4.962500
11.562969,79.897377,4.975000
11.693007,79.397298,4.987500
11.828115,78.922359,5.000000
11.969641,78.435822,5.012500
12.117669,77.958270,5.025000
12.271505,77.498924,5.037500
12.431630,77.024894,5.050000
12.597036,76.536134,5.062500
12.768661,76.098704,5.075000
12.946433,75.633989,5.087500
13.129184,75.151190,5.100000
13.317960,74.635595,5.112500
13.512886,74.192599,5.125000
13.713430,73.729951,5.137500
13.920182,73.268466,5.150000
14.131837,72.828602,5.162500
14.349370,72.369468,5.175000
14.572859,71.915303,5.187500
14.802178,71.461926,5.200000
15.036194,71.011514,5.212500
15.276099,70.591229,5.225000
15.521474,70.166375,5.237500
15.772639,69.731923,5.250000
16.029068,69.300704,5.262500
16.291318,68.878127,5.275000
16.557791,68.456583,5.287500
16.829451,68.015615,5.300000
17.106781,67.602868,5.312500
17.389417,67.178479,5.325000
17.676584,66.762700,5.337500
17.968758,66.395228,5.350000
18.266550,65.984267,5.362500
18.569363,65.603531,5.375000
18.877233,65.222100,5.387500
19.189925,64.810450,5.400000
19.506950,64.438902,5.412500
19.829016,64.060014,5.425000
20.156154,63.667187,5.437500
20.487842,63.286810,5.450000
20.823477,62.922270,5.462500
21.163977,62.549347,5.475000
21.508811,62.179358,5.487500
21.858895,61.844296,5.500000
22.212745,61.496269,5.512500
22.571684,61.162473,5.525000
22.935266,60.802906,5.537500
23.302602,60.480818,5.550000
23.674358,60.165605,5.562500
24.050559,59.868179,5.575000
24.429195,59.537678,5.587500
24.812854,59.196654,5.600000
25.200409,58.900561,5.612500
25.592131,58.602720,5.625000
25.988395,58.292142,5.637500
26.387558,57.972142,5.650000
26.790508,57.665753,5.662500
27.197150,57.371369,5.675000
27.607172,57.069206,5.687500
28.020886,56.788595,5.700000
28.437845,56.517923,5.712500
28.858545,56.243846,5.725000
29.283057,56.011141,5.737500
29.710818,55.760161,5.750000
30.141415,55.507277,5.762500
30.575412,55.250192,5.775000
31.011558,55.012408,5.787500
31.451063,54.779566,5.800000
31.893449,54.529058,5.812500
32.338445,54.305796,5.825000
32.787753,54.086964,5.837500
33.239131,53.872942,5.850000
33.693050,53.695792,5.862500
34.149099,53.488620,5.875000
34.607713,53.299459,5.887500
35.069194,53.101349,5.900000
35.533270,52.899520,5.912500
35.999363,52.720563,5.925000
36.468350,52.552185,5.937500
36.938785,52.363189,5.950000
37.410610,52.207391,5.962500
37.884796,52.045763,5.975000
38.360836,51.896051,5.987500
38.839241,51.774271,6.000000
39.320167,51.648709,6.012500
39.802463,51.497684,6.025000
40.286482,51.356021,6.037500
40.770720,51.278274,6.050000
41.257335,51.152442,6.062500
41.745211,51.043066,6.075000
42.233443,50.928763,6.087500
42.724147,50.831222,6.100000
43.214998,50.732410,6.112500
43.707660,50.647860,6.125000
44.200624,50.571921,6.137500
44.696049,50.476147,6.150000
45.191828,50.428026,6.162500
45.688370,50.375364,6.175000
46.185220,50.317966,6.187500
46.682386,50.267706,6.200000
47.180392,50.216140,6.212500
47.679834,50.178487,6.225000
48.179289,50.154013,6.237500
48.678948,50.135910,6.250000
